Center image ,Left image,Right image,Steering,trottle,Break,Speed
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_15_605.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_15_605.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_15_605.jpg,-0.3338983,0,0,22.7269
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_15_672.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_15_672.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_15_672.jpg,-0.1337365,0,0,22.58187
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_15_748.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_15_748.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_15_748.jpg,0,0,0,22.39645
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_15_815.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_15_815.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_15_815.jpg,0,0,0,22.2597
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_15_891.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_15_891.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_15_891.jpg,0,0,0,22.07991
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_15_957.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_15_957.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_15_957.jpg,-0.1,0,0,21.94453
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_034.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_034.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_034.jpg,-0.3,0,0,21.72827
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_100.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_100.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_100.jpg,-0.45,0,0,21.52349
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_169.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_169.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_169.jpg,-0.3666907,0,0,21.26877
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_236.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_236.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_236.jpg,-0.1957586,0,0,21.15149
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_305.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_305.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_305.jpg,-0.1744781,0,0,20.9841
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_373.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_373.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_373.jpg,-0.3244781,0,0,20.84004
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_441.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_441.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_441.jpg,-0.2219039,0,0,20.7136
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_510.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_510.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_510.jpg,0,0,0,20.54827
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_576.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_576.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_576.jpg,0,0,0,20.39682
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_646.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_646.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_646.jpg,0,0,0,20.20379
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_715.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_715.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_715.jpg,0,0,0,20.19112
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_783.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_783.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_783.jpg,0,0,0,19.9013
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_851.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_851.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_851.jpg,0.1,0,0,19.72067
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_926.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_926.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_926.jpg,0.3,0,0,19.46691
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_16_993.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_16_993.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_16_993.jpg,0.1117661,0,0,19.65119
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_059.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_059.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_059.jpg,0,0,0,19.17815
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_136.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_136.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_136.jpg,0,0,0,19.00345
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_213.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_213.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_213.jpg,0,0,0,18.82801
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_288.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_288.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_288.jpg,-0.15,0,0,18.64847
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_355.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_355.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_355.jpg,-0.2833194,0,0,18.94912
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_430.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_430.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_430.jpg,-0.03324891,0,0,18.80623
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_505.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_505.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_505.jpg,0,0,0,18.65543
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_573.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_573.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_573.jpg,0,0,0,18.04467
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_639.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_639.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_639.jpg,0,0,0,18.43486
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_711.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_711.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_711.jpg,0,0,0,18.2898
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_780.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_780.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_780.jpg,0,0,0,17.6677
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_850.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_850.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_850.jpg,0,0,0,17.51934
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_916.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_916.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_916.jpg,0,0,0,17.93127
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_17_991.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_17_991.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_17_991.jpg,0,0,0,17.78987
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_062.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_062.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_062.jpg,0,0,0,17.15588
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_138.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_138.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_138.jpg,0,0,0,17.01279
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_214.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_214.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_214.jpg,0,0,0,16.87101
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_289.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_289.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_289.jpg,0,0,0,16.73063
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_364.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_364.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_364.jpg,0,0,0,16.59163
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_436.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_436.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_436.jpg,0,0,0,17.03109
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_503.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_503.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_503.jpg,0,0,0,16.38583
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_570.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_570.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_570.jpg,-0.05,0,0,16.25168
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_637.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_637.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_637.jpg,-0.2,0,0,16.67465
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_705.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_705.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_705.jpg,-0.4,0,0,16.47163
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_774.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_774.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_774.jpg,-0.3705904,0,0,15.79907
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_851.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_851.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_851.jpg,-0.1399255,0,0,15.68245
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_18_926.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_18_926.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_18_926.jpg,0,0,0,15.53315
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_001.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_001.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_001.jpg,0,0,0,15.98746
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_077.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_077.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_077.jpg,0,0,0,15.863
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_151.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_151.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_151.jpg,0,0,0,15.74271
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_226.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_226.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_226.jpg,0,0,0,15.6249
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_300.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_300.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_300.jpg,0,0,0,15.01184
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_374.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_374.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_374.jpg,-0.1,0,0,14.88888
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_448.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_448.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_448.jpg,-0.3,0,0,14.73625
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_526.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_526.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_526.jpg,-0.5000001,0,0,14.54363
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_602.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_602.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_602.jpg,-0.6500001,0,0,14.86443
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_678.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_678.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_678.jpg,-0.5279435,0,0,14.70708
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_757.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_757.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_757.jpg,-0.2544465,0,0,14.61702
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_827.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_827.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_827.jpg,-0.04221095,0,0,14.44596
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_896.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_896.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_896.jpg,0,0,0,13.81027
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_19_967.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_19_967.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_19_967.jpg,0,0,0,13.74091
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_036.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_036.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_036.jpg,0,0,0,14.20367
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_106.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_106.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_106.jpg,0,0,0,14.03953
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_175.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_175.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_175.jpg,0,0,0,13.43498
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_246.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_246.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_246.jpg,0,0,0,13.32098
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_315.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_315.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_315.jpg,0,0,0,13.76048
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_386.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_386.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_386.jpg,0,0,0,13.63811
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_456.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_456.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_456.jpg,0,0,0,12.99554
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_527.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_527.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_527.jpg,0,0,0,12.9177
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_598.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_598.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_598.jpg,0,0.1818701,0,13.40854
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_674.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_674.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_674.jpg,0,0.1160261,0,13.48219
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_741.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_741.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_741.jpg,0,0,0,12.99174
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_815.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_815.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_815.jpg,0,0,0,12.88571
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_889.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_889.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_889.jpg,0,0,0,12.83267
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_20_963.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_20_963.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_20_963.jpg,0,0,0,13.20846
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_035.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_035.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_035.jpg,0,0,0,13.10837
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_109.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_109.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_109.jpg,0,0,0,13.00543
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_181.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_181.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_181.jpg,0,0,0,12.41819
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_254.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_254.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_254.jpg,0,0,0,12.21983
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_329.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_329.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_329.jpg,0,0.09447965,0,12.12841
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_400.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_400.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_400.jpg,0,0.2768243,0,12.75447
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_472.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_472.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_472.jpg,0,0.2766613,0,12.85176
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_543.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_543.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_543.jpg,0,0.09611519,0,12.80098
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_612.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_612.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_612.jpg,0,0,0,12.7602
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_683.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_683.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_683.jpg,0,0,0,12.75132
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_756.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_756.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_756.jpg,0,0,0,12.67454
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_828.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_828.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_828.jpg,0,0.2452236,0,12.57249
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_898.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_898.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_898.jpg,0,0.4268402,0,12.69686
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_21_969.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_21_969.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_21_969.jpg,0,0.6683526,0,13.10871
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_22_040.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_22_040.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_22_040.jpg,0,0.6715079,0,13.73093
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_22_107.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_22_107.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_22_107.jpg,0,0.4427539,0,14.11776
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_22_175.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_22_175.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_22_175.jpg,0,0.2658556,0,14.03441
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_22_244.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_22_244.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_22_244.jpg,0,0.02947268,0,14.10825
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_22_312.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_22_312.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_22_312.jpg,0,0,0,14.26554
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_22_381.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_22_381.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_22_381.jpg,0,0,0,13.97367
